Year,Month,Day,Hour,max_temp,min_temp,temp,wind_chill,heat_index,precipitation,snow,snow_depth,wind_speed,wind_direction,wind_gust,visibility,cloud_cover,relative_humidity,conditions
2019,5,20,8,73.1,73.1,73.1,0,0,0,0,0,6.1,198,27.7,9.9,1,75.78,Clear
2019,5,20,9,71.1,71.1,71.1,0,0,0,0,0,0.2,6,0,9.9,1,78.65,Clear
2019,5,20,10,70,70,70,0,0,0,0,0,3.5,185,0,9.9,1,83.91,Clear
2019,5,20,11,69.2,69.2,69.2,0,0,0,0,0,3.4,278,0,9.9,0.8,86.31,Clear
2019,5,20,12,69.2,69.2,69.2,0,0,0,0,0,0.3,5,0,9.9,0.8,83.86,Clear
2019,5,20,13,69.2,69.2,69.2,0,0,0.03,0,0,3.4,240,0,9.8,45.4,86.75,"Rain, Partially cloudy"
2019,5,20,14,68.1,68.1,68.1,0,0,0,0,0,0.1,3,0,9.7,43.5,90.26,Partially cloudy
2019,5,20,15,70,70,70,0,0,0,0,0,0,357,0,9.9,45.3,86.88,Partially cloudy
2019,5,20,16,69.1,69.1,69.1,0,0,0,0,0,0.1,5,0,9.9,45.6,89.53,Partially cloudy
2019,5,20,17,69.1,69.1,69.1,0,0,0,0,0,0.1,355,0,9.8,28.2,87.04,Partially cloudy
2019,5,20,18,67.9,67.9,67.9,0,0,0,0,0,0.3,355,0,9.7,0.8,87.66,Clear
2019,5,20,19,69,69,69,0,0,0,0,0,5.7,308,0,9.8,1,81.19,Clear
2019,5,20,20,68,68,68,0,0,0,0,0,3.3,228,0,9.9,27.9,84.04,Partially cloudy
2019,5,20,21,70,70,70,0,0,0.02,0,0,6,219,39.1,9.9,1.9,81.52,Rain
2019,5,20,22,73.2,73.2,73.2,0,0,0,0,0,13.6,270,21.7,9.9,44.6,75.5,Partially cloudy
2019,5,20,23,75.8,75.8,75.8,0,0,0,0,0,10.2,260,34.4,9.9,49.6,71.36,Partially cloudy
2019,5,21,0,80.1,80.1,80.1,0,81.7,0,0,0,15.5,270,34.8,9.9,0.4,58.31,Clear
2019,5,21,1,81,81,81,0,82.3,0,0,0,18.1,269,30.6,9.9,1.9,54.41,Clear
2019,5,21,2,83.1,83.1,83.1,0,84.1,0,0,0,16.7,260,29.1,9.9,27.6,50.76,Partially cloudy
2019,5,21,3,83.9,83.9,83.9,0,84.6,0,0,0,16.8,269,26.6,9.9,26.5,47.72,Partially cloudy
2019,5,21,4,83.9,83.9,83.9,0,84.6,0,0,0,13.7,258,23.8,9.9,29.5,47.73,Partially cloudy
2019,5,21,5,84,84,84,0,84.1,0,0,0,16.7,269,28.4,9.9,27.6,44.66,Partially cloudy
2019,5,21,6,84,84,84,0,84.1,0,0,0,17.4,250,32.7,9.9,46.2,44.41,Partially cloudy
2019,5,21,7,84.8,84.8,84.8,0,84.8,0,0,0,20.2,270,33.3,9.9,51.4,43.31,Partially cloudy
2019,5,21,8,82.1,82.1,82.1,0,82.3,0,0,0,14.8,271,29.3,9.9,43.6,45.67,Partially cloudy
2019,5,21,9,80.2,80.2,80.2,0,81.1,0,0,0,10.1,260,56.9,9.9,0.5,51.97,Clear
2019,5,21,10,79.2,79.2,79.2,0,0,0,0,0,8.1,280,16.3,9.9,0.5,40.13,Clear
2019,5,21,11,77.1,77.1,77.1,0,0,0,0,0,11.3,269,19.7,9.9,0.5,40.11,Clear
2019,5,21,12,75.1,75.1,75.1,0,0,0,0,0,10.3,270,18.4,9.9,0.4,44.28,Clear
2019,5,21,13,71.1,71.1,71.1,0,0,0,0,0,5,320,34.3,9.9,0.4,56.93,Clear
2019,5,21,14,68,68,68,0,0,0,0,0,0.5,359,30.7,9.9,0.4,56.44,Clear
2019,5,21,15,65.9,65.9,65.9,0,0,0,0,0,0.4,359,25.3,9.9,0,58.61,Clear
2019,5,21,16,64.1,64.1,64.1,0,0,0,0,0,3.6,320,21.9,9.9,0.4,59.52,Clear
2019,5,21,17,62.1,62.1,62.1,0,0,0,0,0,5.1,295,18.3,9.9,0.4,55.42,Clear
2019,5,21,18,61,61,61,0,0,0,0,0,4.7,345,0,9.9,51.6,57.5,Partially cloudy
2019,5,21,19,60.1,60.1,60.1,0,0,0,0,0,6,288,17.2,9.9,30.4,51.38,Partially cloudy
2019,5,21,20,60.1,60.1,60.1,0,0,0,0,0,6,320,29.9,9.9,52.7,55.14,Partially cloudy
2019,5,21,21,58.9,58.9,58.9,0,0,0,0,0,6.4,313,25.8,9.9,44.3,53.47,Partially cloudy
2019,5,21,22,57.8,57.8,57.8,0,0,0,0,0,10.5,263,24.4,9.9,2.5,50.97,Clear
2019,5,21,23,62.7,62.7,62.7,0,0,0,0,0,8.1,271,21.5,9.9,0.4,44.62,Clear
2019,5,22,0,64.8,64.8,64.8,0,0,0,0,0,7.1,300,24.5,9.9,0.4,39.68,Clear
2019,5,22,1,66.6,66.6,66.6,0,0,0,0,0,5.1,293,18.9,9.9,0.8,40.44,Clear
2019,5,22,2,67.8,67.8,67.8,0,0,0,0,0,5.9,340,19.7,9.9,0.5,37.18,Clear
2019,5,22,3,70,70,70,0,0,0.01,0,0,16.2,261,23.2,9.9,0.5,36.19,Rain
2019,5,22,4,72.9,72.9,72.9,0,0,0.01,0,0,4.9,300,63.7,9.9,0.5,31.32,Rain
2019,5,22,5,74.7,74.7,74.7,0,0,0.03,0,0,7,310,47.3,9.9,0.4,27.4,Rain
2019,5,22,6,74.7,74.7,74.7,0,0,0,0,0,5,310,38.9,9.9,0.4,28.12,Clear
2019,5,22,7,74.7,74.7,74.7,0,0,0,0,0,11.5,261,44.6,9.9,0.4,26.2,Clear
2019,5,22,8,70,70,70,0,0,0,0,0,5.1,313,29.8,9.9,0.5,32.74,Clear
2019,5,22,9,69.1,69.1,69.1,0,0,0,0,0,3.8,350,24.7,9.9,0.8,30.49,Clear
2019,5,22,10,65,65,65,0,0,0,0,0,5,340,0,9.9,0.8,37.81,Clear
2019,5,22,11,64.1,64.1,64.1,0,0,0,0,0,4.9,330,25.3,9.9,1.4,40.46,Clear
2019,5,22,12,62.9,62.9,62.9,0,0,0,0,0,3.4,0,0,9.9,0,39.5,Clear
2019,5,22,13,62,62,62,0,0,0,0,0,0.3,359,23,9.9,1.4,39.39,Clear
2019,5,22,14,61,61,61,0,0,0,0,0,4.6,345,0,9.9,1.4,47.04,Clear
2019,5,22,15,60.1,60.1,60.1,0,0,0,0,0,4.9,192,0,9.9,1.4,48.65,Clear
2019,5,22,16,59,59,59,0,0,0,0,0,3.5,98,0,9.9,1.4,47.02,Clear
2019,5,22,17,57.8,57.8,57.8,0,0,0,0,0,5.6,264,0,9.9,1.4,49.31,Clear
2019,5,22,18,56.9,56.9,56.9,0,0,0,0,0,5.8,251,0,9.9,0.8,49.24,Clear
2019,5,22,19,56.8,56.8,56.8,0,0,0.02,0,0,4.8,288,50.6,9.9,0.8,50.95,Rain
2019,5,22,20,57.8,57.8,57.8,0,0,0,0,0,9,251,0,9.9,0.4,49.26,Clear
2019,5,22,21,59,59,59,0,0,0,0,0,7,262,47.2,9.9,0.4,47.23,Clear
2019,5,22,22,61.1,61.1,61.1,0,0,0,0,0,5.8,241,34.4,9.9,0.4,45.11,Clear
2019,5,22,23,66.7,66.7,66.7,0,0,0,0,0,4.9,183,0,9.9,0.8,35.82,Clear
2019,5,23,0,69,69,69,0,0,0,0,0,4.8,360,21.9,9.9,0.8,38.46,Clear
2019,5,23,1,71,71,71,0,0,0,0,0,8,251,0,9.9,0.4,30.88,Clear
2019,5,23,2,73,73,73,0,0,0,0,0,8.1,268,0,9.9,1.4,27.89,Clear
2019,5,23,3,73.9,73.9,73.9,0,0,0,0,0,5.9,232,0,9.9,0.8,26.85,Clear
2019,5,23,4,74.8,74.8,74.8,0,0,0,0,0,5.9,252,42.5,9.9,0.8,27.06,Clear
2019,5,23,5,75.7,75.7,75.7,0,0,0,0,0,6.6,235,48.3,9.9,0.8,25.43,Clear
2019,5,23,6,75.7,75.7,75.7,0,0,0,0,0,6.8,247,40.3,9.9,0.8,29.52,Clear
2019,5,23,7,74.8,74.8,74.8,0,0,0,0,0,7.7,227,43.6,9.9,0.8,30.46,Clear
2019,5,23,8,72,72,72,0,0,0,0,0,5.8,258,0,9.9,0.8,33.59,Clear
2019,5,23,9,70,70,70,0,0,0,0,0,3.4,155,36.9,9.9,0.6,37.42,Clear
2019,5,23,10,66.9,66.9,66.9,0,0,0,0,0,5.8,239,35.6,9.9,0.8,44.77,Clear
2019,5,23,11,66,66,66,0,0,0,0,0,4.7,249,0,9.9,0.8,48.22,Clear
2019,5,23,12,65.2,65.2,65.2,0,0,0,0,0,5.9,279,0,9.9,1.4,52.99,Clear
2019,5,23,13,65.1,65.1,65.1,0,0,0,0,0,5.9,259,0,9.9,48.6,49.91,Partially cloudy
2019,5,23,14,64.2,64.2,64.2,0,0,0,0,0,6.9,239,0,9.9,44,55.03,Partially cloudy
2019,5,23,15,64.2,64.2,64.2,0,0,0,0,0,5.7,267,0,9.9,1.1,53.28,Clear
2019,5,23,16,63.1,63.1,63.1,0,0,0,0,0,4.7,258,0,9.9,0.8,53.67,Clear
2019,5,23,17,65,65,65,0,0,0,0,0,8.1,180,0,9.9,74.6,46.11,Partially cloudy
2019,5,23,18,62.2,62.2,62.2,0,0,0,0,0,5.8,260,0,9.9,47.2,63.81,Partially cloudy
2019,5,23,19,60,60,60,0,0,0.01,0,0,3.4,239,0,9.6,16.9,77.88,Rain
2019,5,23,20,57.8,57.8,57.8,0,0,0.05,0,0,7,230,0,8.7,52.5,87.08,"Rain, Partially cloudy"
2019,5,23,21,56.9,56.9,56.9,0,0,0.14,0,0,8.9,260,0,9.8,14.8,87.11,Rain
2019,5,23,22,56.9,56.9,56.9,0,0,0.02,0,0,0.3,5,0,9.8,16.5,87.02,Rain
2019,5,23,23,60.9,60.9,60.9,0,0,0.01,0,0,5.7,190,0,9.9,46.8,75.06,"Rain, Partially cloudy"
2019,5,24,0,61.2,61.2,61.2,0,0,0,0,0,5.8,200,19.7,9.9,15.9,69.3,Clear
2019,5,24,1,64.2,64.2,64.2,0,0,0,0,0,9.2,239,19.7,9.9,28.9,62.28,Partially cloudy
2019,5,24,2,66.9,66.9,66.9,0,0,0,0,0,5.9,249,0,9.9,27.9,62.72,Partially cloudy
2019,5,24,3,70.1,70.1,70.1,0,0,0,0,0,11.3,212,20.8,9.9,1.9,60.83,Clear
2019,5,24,4,71.9,71.9,71.9,0,0,0,0,0,9.2,210,23,9.9,37.6,59.1,Partially cloudy
2019,5,24,5,71,71,71,0,0,0,0,0,6.8,270,36.8,9.9,44.4,62.99,Partially cloudy
2019,5,24,6,66,66,66,0,0,0.14,0,0,0.2,347,0,9.9,43.5,90.06,"Rain, Partially cloudy"
2019,5,24,7,66,66,66,0,0,0,0,0,6.9,229,0,9.8,4.5,87.26,Clear
2019,5,24,8,66.8,66.8,66.8,0,0,0.01,0,0,6.9,219,33,9.9,1.9,81.94,Rain
2019,5,24,9,65.9,65.9,65.9,0,0,0,0,0,3.5,180,0,9.9,2.9,84.38,Clear
2019,5,24,10,65.9,65.9,65.9,0,0,0,0,0,4.6,261,29.8,9.9,0.8,87.41,Clear
2019,5,24,11,65.9,65.9,65.9,0,0,0,0,0,6.8,278,0,9.9,0.8,90.06,Clear
2019,5,24,12,66.9,66.9,66.9,0,0,0,0,0,8.1,268,19.7,9.9,49.1,93.71,Partially cloudy
2019,5,24,13,68,68,68,0,0,0,0,0,11.2,270,0,9.8,0.5,90.25,Clear
2019,5,24,14,68.1,68.1,68.1,0,0,0,0,0,13.9,270,21.9,9.9,0.4,89.85,Clear
2019,5,24,15,69.1,69.1,69.1,0,0,0,0,0,4.8,267,0,9.9,1,86.75,Clear
2019,5,24,16,68.1,68.1,68.1,0,0,0,0,0,7.1,260,26.4,9.9,0.5,89.95,Clear
2019,5,24,17,68,68,68,0,0,0,0,0,5.9,270,21.9,9.9,0.8,87.01,Clear
2019,5,24,18,66.9,66.9,66.9,0,0,0,0,0,0.5,358,0,9.9,0.8,81,Clear
2019,5,24,19,66.8,66.8,66.8,0,0,0,0,0,6.1,303,17.2,9.9,0.5,68.17,Clear
2019,5,24,20,66.8,66.8,66.8,0,0,0,0,0,6.2,285,33.8,9.9,0.4,59.14,Clear
2019,5,24,21,66.8,66.8,66.8,0,0,0,0,0,6.3,293,26.3,9.9,0.4,54.61,Clear
2019,5,24,22,68,68,68,0,0,0,0,0,5.2,303,33.9,9.9,0.4,54.59,Clear
2019,5,24,23,71.8,71.8,71.8,0,0,0,0,0,5.2,303,29.3,9.9,0.4,46.03,Clear
2019,5,25,0,73,73,73,0,0,0,0,0,3.6,310,0,9.9,51.3,46.06,Partially cloudy
2019,5,25,1,73.9,73.9,73.9,0,0,0,0,0,7.5,303,28.4,9.9,27.8,44.68,Partially cloudy
2019,5,25,2,74.7,74.7,74.7,0,0,0,0,0,4,330,29.3,9.9,46,44.93,Partially cloudy
2019,5,25,3,75.6,75.6,75.6,0,0,0,0,0,9.4,290,41.1,9.9,43.6,45.12,Partially cloudy
2019,5,25,4,75.7,75.7,75.7,0,0,0.02,0,0,6.2,9,40.8,9.9,44.6,42.11,"Rain, Partially cloudy"
2019,5,25,5,74.8,74.8,74.8,0,0,0,0,0,3.9,301,25.6,9.9,30.7,44.88,Partially cloudy
2019,5,25,6,74.7,74.7,74.7,0,0,0,0,0,6,330,41.1,9.9,2.5,44.96,Clear
2019,5,25,7,74.7,74.7,74.7,0,0,0,0,0,5,310,40.4,9.9,3.1,45.04,Clear
2019,5,25,8,71.9,71.9,71.9,0,0,0,0,0,6,127,45.4,9.9,0.8,49.44,Clear
2019,5,25,9,69.1,69.1,69.1,0,0,0,0,0,3.8,359,0,9.9,0.5,52.45,Clear
2019,5,25,10,66.8,66.8,66.8,0,0,0,0,0,0.3,359,24.2,9.9,0.5,54.54,Clear
2019,5,25,11,65,65,65,0,0,0,0,0,3.7,330,0,9.9,0.4,58.05,Clear
2019,5,25,12,64.1,64.1,64.1,0,0,0,0,0,3.5,340,0,9.9,0.5,59.93,Clear
2019,5,25,13,62.9,62.9,62.9,0,0,0,0,0,3.5,350,0,9.9,0.4,62.58,Clear
2019,5,25,14,62.1,62.1,62.1,0,0,0,0,0,4.6,356,0,9.9,1.9,67.17,Clear
2019,5,25,15,62,62,62,0,0,0,0,0,0.1,359,0,9.9,46,67.3,Partially cloudy
2019,5,25,16,61.9,61.9,61.9,0,0,0,0,0,5.6,50,0,9.9,29.5,69.76,Partially cloudy
2019,5,25,17,58.9,58.9,58.9,0,0,0,0,0,4.7,140,0,9.9,0.4,77.39,Clear
2019,5,25,18,57.8,57.8,57.8,0,0,0,0,0,3.4,160,0,9.9,0.4,80.66,Clear
2019,5,25,19,55.6,55.6,55.6,0,0,0,0,0,1.9,295,0,9.9,13.4,74.65,Clear
2019,5,25,20,57.8,57.8,57.8,0,0,0,0,0,3.4,190,0,9.9,0.5,78.06,Clear
2019,5,25,21,58,58,58,0,0,0,0,0,5.8,230,0,9.9,0.8,77.83,Clear
2019,5,25,22,59.1,59.1,59.1,0,0,0,0,0,5.6,242,0,9.9,1.9,74.74,Clear
2019,5,25,23,64.1,64.1,64.1,0,0,0,0,0,8,235,0,9.9,0.8,62.52,Clear
2019,5,26,0,67.9,67.9,67.9,0,0,0,0,0,6.9,190,0,9.9,0.8,54.92,Clear
2019,5,26,1,69.1,69.1,69.1,0,0,0,0,0,7,170,17.2,9.9,0.5,50.57,Clear
2019,5,26,2,70,70,70,0,0,0,0,0,9.2,190,19.7,9.9,26.5,52.65,Partially cloudy
2019,5,26,3,70.1,70.1,70.1,0,0,0,0,0,9.1,170,17.2,9.9,14.7,50.93,Clear
2019,5,26,4,68,68,68,0,0,0,0,0,10.4,178,25.3,9.9,50,54.58,Partially cloudy
2019,5,26,5,66.8,66.8,66.8,0,0,0,0,0,12.8,160,18.5,8.8,43.4,48.91,Partially cloudy
2019,5,26,6,66.7,66.7,66.7,0,0,0,0,0,13.8,178,19.8,6.4,0.8,48.74,Clear
2019,5,26,7,65.8,65.8,65.8,0,0,0,0,0,10.2,180,19.6,9.9,0.8,48.79,Clear
2019,5,26,8,63,63,63,0,0,0,0,0,7.1,180,16.2,9.9,0.5,59.48,Clear
2019,5,26,9,62.1,62.1,62.1,0,0,0,0,0,9.1,190,17.3,9.9,49.1,64.05,Partially cloudy
2019,5,26,10,61.1,61.1,61.1,0,0,0,0,0,9.3,189,21.9,9.9,15.1,74.08,Clear
2019,5,26,11,61.1,61.1,61.1,0,0,0,0,0,13.4,180,25.3,9.9,16.5,74.73,Clear
2019,5,26,12,61.1,61.1,61.1,0,0,0,0,0,8.9,213,27.8,9.9,17,80.46,Clear
2019,5,26,13,61.1,61.1,61.1,0,0,0,0,0,7.8,204,0,9.9,17.3,80.3,Clear
2019,5,26,14,61.1,61.1,61.1,0,0,0,0,0,6.9,249,0,9.9,52.5,77.01,Partially cloudy
2019,5,26,15,61.1,61.1,61.1,0,0,0,0,0,7.9,240,0,9.9,45,80.74,Partially cloudy
2019,5,26,16,61.2,61.2,61.2,0,0,0,0,0,5.9,259,0,9.9,28.7,83.07,Partially cloudy
2019,5,26,17,62.1,62.1,62.1,0,0,0,0,0,10.2,239,0,9.9,51.5,80.59,Partially cloudy
2019,5,26,18,62.1,62.1,62.1,0,0,0,0,0,7,269,0,9.9,52.7,83.03,Partially cloudy
2019,5,26,19,62.1,62.1,62.1,0,0,0,0,0,7.9,269,0,9.9,49.6,83.14,Partially cloudy
2019,5,26,20,63,63,63,0,0,0,0,0,6.9,270,0,9.9,46.3,83.15,Partially cloudy
2019,5,26,21,64.2,64.2,64.2,0,0,0,0,0,5.8,250,0,9.9,26.5,83.2,Partially cloudy
2019,5,26,22,67,67,67,0,0,0,0,0,6.8,260,0,9.9,0.5,84.1,Clear
2019,5,26,23,74.8,74.8,74.8,0,0,0,0,0,5.6,263,0,9.9,0.5,66.49,Clear
2019,5,27,0,79,79,79,0,0,0,0,0,5.9,261,0,9.9,0.5,60.17,Clear
2019,5,27,1,82.2,82.2,82.2,0,83,0,0,0,4.8,221,0,9.9,0.5,50.5,Clear
2019,5,27,2,84.8,84.8,84.8,0,85,0,0,0,10,241,18.3,9.9,0.5,44.79,Clear
2019,5,27,3,86,86,86,0,86.4,0,0,0,6.7,243,0,9.9,0.2,44.67,Clear
2019,5,27,4,86,86,86,0,85.8,0,0,0,6.9,251,0,9.9,0.8,41.48,Clear
2019,5,27,5,84,84,84,0,83.4,0,0,0,9.3,250,19.7,9.9,47.9,40.87,Partially cloudy
2019,5,27,6,83.1,83.1,83.1,0,83.3,0,0,0,8,260,0,9.9,0.8,45.55,Clear
2019,5,27,7,76.8,76.8,76.8,0,0,0,0,0,23.3,261,32.2,9.5,44.3,65.36,Partially cloudy
2019,5,27,8,71,71,71,0,0,0.1,0,0,3.2,166,34.4,9.9,16.2,84.06,Rain
2019,5,27,9,70.1,70.1,70.1,0,0,0,0,0,3.4,243,0,9.7,27.9,84.28,Partially cloudy
2019,5,27,10,71,71,71,0,0,0,0,0,4.7,249,0,9.9,0.8,86.49,Clear
2019,5,27,11,69.4,69.4,69.4,0,0,0,0,0,5.6,253,0,9.9,28.9,91.39,Partially cloudy
2019,5,27,12,70.2,70.2,70.2,0,0,0,0,0,6.8,250,0,9.9,47,86.1,Partially cloudy
2019,5,27,13,70.2,70.2,70.2,0,0,0,0,0,4.8,241,0,9.9,42.5,86.29,Partially cloudy
2019,5,27,14,70.2,70.2,70.2,0,0,0,0,0,0.4,359,0,9.9,1.4,83.09,Clear
2019,5,27,15,71.1,71.1,71.1,0,0,0,0,0,0.2,358,0,9.9,1.4,65.69,Clear
2019,5,27,16,71,71,71,0,0,0,0,0,0.3,359,0,9.9,1.4,55.13,Clear
2019,5,27,17,68,68,68,0,0,0,0,0,5.8,193,17.2,9.9,0.8,58.41,Clear
2019,5,27,18,66.8,66.8,66.8,0,0,0,0,0,0.5,359,0,9.9,0.4,58.88,Clear
2019,5,27,19,65.9,65.9,65.9,0,0,0,0,0,4.7,330,0,9.9,0.4,62.98,Clear
2019,5,27,20,65,65,65,0,0,0,0,0,5.8,345,0,9.9,0.4,65.08,Clear
2019,5,27,21,66,66,66,0,0,0,0,0,3.5,202,0,9.9,0.8,63,Clear
2019,5,27,22,68.1,68.1,68.1,0,0,0,0,0,4.8,360,0,9.9,0.4,60.56,Clear
2019,5,27,23,73.8,73.8,73.8,0,0,0,0,0,9.1,39,17.2,9.9,0.4,49.8,Clear
2019,5,28,0,76.9,76.9,76.9,0,0,0.01,0,0,3.4,310,35.6,9.9,0.4,43.57,Rain
2019,5,28,1,78.1,78.1,78.1,0,0,0,0,0,6.9,10,42.5,9.9,0.4,40.3,Clear
2019,5,28,2,79,79,79,0,0,0,0,0,5.9,212,46,8.8,0.4,36.28,Clear
2019,5,28,3,80.9,80.9,80.9,0,80.1,0,0,0,6.2,29,17.1,9.9,26.3,35.35,Partially cloudy
2019,5,28,4,79.9,79.9,79.9,0,0,0.01,0,0,5.6,4,29.3,9.9,42.3,37.69,"Rain, Partially cloudy"
2019,5,28,5,81.9,81.9,81.9,0,80.7,0.02,0,0,5.9,17,43.6,9.9,0.4,32.87,Rain
2019,5,28,6,78.7,78.7,78.7,0,0,0,0,0,6.9,19,0,9.9,27.1,33.96,Partially cloudy
2019,5,28,7,79.9,79.9,79.9,0,0,0.01,0,0,3.4,40,0,9.9,26.3,43.41,"Rain, Partially cloudy"
2019,5,28,8,77,77,77,0,0,0,0,0,3.3,345,0,9.9,0.5,43.07,Clear
2019,5,28,9,75.8,75.8,75.8,0,0,0,0,0,0.9,356,0,9.9,7.2,39.17,Clear
2019,5,28,10,73.2,73.2,73.2,0,0,0,0,0,3.4,268,0,9.9,0.4,43.91,Clear
2019,5,28,11,73.2,73.2,73.2,0,0,0,0,0,0.1,5,0,9.9,0.5,45.79,Clear
2019,5,28,12,72,72,72,0,0,0,0,0,3.4,263,0,9.9,0.8,54.82,Clear
2019,5,28,13,69.3,69.3,69.3,0,0,0,0,0,3.3,271,0,9.9,1.4,60.45,Clear
2019,5,28,14,69.2,69.2,69.2,0,0,0,0,0,7.6,284,0,9.9,1.4,60.75,Clear
2019,5,28,15,68,68,68,0,0,0,0,0,0.3,3,0,9.9,1.4,63.34,Clear
2019,5,28,16,66,66,66,0,0,0,0,0,0.1,2,0,9.9,1.4,72.15,Clear
2019,5,28,17,68,68,68,0,0,0,0,0,4.6,50,0,9.9,1.5,60.36,Clear
2019,5,28,18,67.9,67.9,67.9,0,0,0,0,0,10.3,41,17.2,9.9,1.4,52.6,Clear
2019,5,28,19,65.9,65.9,65.9,0,0,0,0,0,10.1,41,0,9.9,1.4,63.15,Clear
2019,5,28,20,65,65,65,0,0,0,0,0,11.2,50,0,9.9,1.4,67.11,Clear
2019,5,28,21,65,65,65,0,0,0,0,0,11.3,42,0,9.9,2.5,67.47,Clear
2019,5,28,22,65.8,65.8,65.8,0,0,0,0,0,8,41,0,9.9,2.1,68.19,Clear
2019,5,28,23,66.6,66.6,66.6,0,0,0,0,0,8,98,0,9.9,28.3,68.56,Partially cloudy
2019,5,29,0,65,65,65,0,0,0,0,0,9,129,0,6.3,27.4,77.7,Partially cloudy
2019,5,29,1,63,63,63,0,0,0.05,0,0,9.1,140,18.3,9.7,15.2,90.61,Rain
2019,5,29,2,64.1,64.1,64.1,0,0,0.01,0,0,9.1,121,0,9.8,15.6,89.77,Rain
2019,5,29,3,65,65,65,0,0,0,0,0,12.8,170,16.3,9.9,46.2,84.41,Partially cloudy
2019,5,29,4,65.9,65.9,65.9,0,0,0.01,0,0,6.9,190,50.3,8.8,52.7,84.31,"Rain, Partially cloudy"
2019,5,29,5,66.8,66.8,66.8,0,0,0,0,0,0.4,6,34.3,8.8,44.9,81.88,Partially cloudy
2019,5,29,6,70,70,70,0,0,0,0,0,0.3,3,36.7,9.9,15.3,75.71,Clear
2019,5,29,7,71,71,71,0,0,0,0,0,0.3,5,0,9.9,31,75.56,Partially cloudy
2019,5,29,8,70.1,70.1,70.1,0,0,0,0,0,5.6,40,0,9.9,2.2,78.13,Clear
2019,5,29,9,70.1,70.1,70.1,0,0,0,0,0,4.5,285,0,9.9,2,81.23,Clear
2019,5,29,10,68,68,68,0,0,0,0,0,3.4,77,0,9.6,27.5,87.6,Partially cloudy
2019,5,29,11,70,70,70,0,0,0.22,0,0,9,269,0,8.1,15,93.03,Rain
2019,5,29,12,69.1,69.1,69.1,0,0,0.09,0,0,6.6,246,0,9.7,26.5,89.71,"Rain, Partially cloudy"
2019,5,29,13,68,68,68,0,0,0,0,0,0.1,3,0,9.7,51.1,93.21,Partially cloudy
2019,5,29,14,69.9,69.9,69.9,0,0,0,0,0,5.6,275,0,9.7,15.6,89.59,Clear
2019,5,29,15,70,70,70,0,0,0.01,0,0,5.7,0,0,9.8,27,87,"Rain, Partially cloudy"
2019,5,29,16,69.9,69.9,69.9,0,0,0,0,0,5.8,262,0,9.9,27.3,84.3,Partially cloudy
2019,5,29,17,69.9,69.9,69.9,0,0,0,0,0,0.3,2,0,9.9,1.4,81.56,Clear
2019,5,29,18,67.9,67.9,67.9,0,0,0,0,0,6.8,248,0,9.9,1.4,81.44,Clear
2019,5,29,19,66.7,66.7,66.7,0,0,0,0,0,3.5,268,0,9.9,27.3,90.78,Partially cloudy
2019,5,29,20,66.5,66.5,66.5,0,0,0,0,0,8,41,0,9.9,43.4,82.06,Partially cloudy
2019,5,29,21,62.9,62.9,62.9,0,0,0,0,0,14.6,49,0,9.7,30.7,86.9,Partially cloudy
2019,5,29,22,61.9,61.9,61.9,0,0,0,0,0,13.5,41,0,8.5,52.9,83.51,Partially cloudy
2019,5,29,23,61.9,61.9,61.9,0,0,0,0,0,12.5,50,0,9.9,47.1,83.34,Partially cloudy
2019,5,30,0,64.1,64.1,64.1,0,0,0,0,0,6.9,20,0,9.9,52.2,77.43,Partially cloudy
2019,5,30,1,66.7,66.7,66.7,0,0,0,0,0,4.7,50,0,8.8,52.9,72.91,Partially cloudy
2019,5,30,2,66.8,66.8,66.8,0,0,0.02,0,0,6.7,135,0,9.9,52.9,72.68,"Rain, Partially cloudy"
2019,5,30,3,66.8,66.8,66.8,0,0,0,0,0,9.2,139,0,9.9,52.9,70.5,Partially cloudy
2019,5,30,4,66.8,66.8,66.8,0,0,0,0,0,5.9,50,16.1,9.9,51.7,72.69,Partially cloudy
2019,5,30,5,65.2,65.2,65.2,0,0,0,0,0,9.2,120,16.1,9.9,52.9,74.51,Partially cloudy
2019,5,30,6,62.1,62.1,62.1,0,0,0,0,0,13.4,51,19.7,9.9,52.9,80.04,Partially cloudy
2019,5,30,7,60.1,60.1,60.1,0,0,0.04,0,0,8,51,0,2.4,51.8,89.2,"Rain, Partially cloudy"
2019,5,30,8,57.8,57.8,57.8,0,0,0.47,0,0,3.2,204,0,1.8,44.6,93.82,"Rain, Partially cloudy"
2019,5,30,9,57.8,57.8,57.8,0,0,0.11,0,0,10,62,16.1,9.7,45,93.78,"Rain, Partially cloudy"
2019,5,30,10,57.8,57.8,57.8,0,0,0,0,0,3.3,126,0,9.7,52.9,96.65,Partially cloudy
2019,5,30,11,58.9,58.9,58.9,0,0,0,0,0,5.8,61,0,9.7,52.9,92.91,Partially cloudy
2019,5,30,12,57.8,57.8,57.8,0,0,0,0,0,10.1,60,0,8.6,52.9,93.65,Partially cloudy
2019,5,30,13,57.8,57.8,57.8,0,0,0,0,0,9,60,0,6.1,52.9,93.65,Partially cloudy
2019,5,30,14,57.8,57.8,57.8,0,0,0,0,0,4.7,50,0,4.9,52.9,93.7,Partially cloudy
2019,5,30,15,57.8,57.8,57.8,0,0,0,0,0,5.6,58,0,6,52.9,96.76,Partially cloudy
